600004,白云机场,1.09,0.95,0.78,0.65,0.61,"125,309","108,764","89,496","75,309","69,710","561,974","552,768","514,131","467,332","423,935","977,263","885,659","802,639","747,269","708,863","255,212","221,731","192,335","267,161","355,084",14.23,10.93,6.95,7.09,6.19,14.09
600104,上汽集团,2.7,2.54,2.25,1.88,1.83,"2,979,379","2,797,344","2,480,363","2,075,176","2,022,187","67,044,822","63,000,116","56,580,701","48,097,967","43,480,395","21,091,729","18,499,908","16,173,209","14,500,636","13,311,632","30,071,341","22,987,160","21,190,865","17,219,664","18,551,686",21.22,21.47,14.14,17.64,14.14,23.45
600105,永鼎股份,0.4,0.38,0.47,0.03,0.11,"18,074","14,344","17,941","1,134","4,031","225,562","192,887","113,859","137,054","191,249","226,693","178,769","163,516","163,571","162,423","111,377","82,858","109,531","217,770","210,619",23.01,9.86,7.08,5.24,6.36,10.33
600107,美尔雅,0.01,-0.02,0.03,0.04,0.08,344,-746,"1,167","1,562","2,781","47,095","53,952","65,864","61,651","57,731","56,660","56,273","69,584","67,331","63,875","68,201","68,392","181,244","189,019","157,170",20.86,8.32,6.36,7.46,6.71,18.92
600108,亚盛集团,0.06,0.11,0.2,0.24,0.06,"12,309","20,613","38,044","45,281","11,071","219,112","224,485","233,684","224,606","147,022","475,371","476,014","471,180","436,105","273,482","286,568","285,069","178,933","175,397","173,887",7.34,9.34,8.03,6.83,4.9,5.72
600109,国金证券,0.8,0.32,0.25,0.27,0.23,"235,978","83,649","31,691","27,440","23,166","674,845","272,172","154,703","153,433","107,971","1,651,526","988,537","676,501","634,908","325,054","3,983,659","1,639,538","690,898","627,226","561,416",16.12,19.79,16.97,17.84,9.92,13.03
600110,诺德股份,0.13,-0.23,0,0,-0.06,"14,454","-26,210",553,523,"-6,839","172,647","189,237","197,299","153,295","124,021","189,094","180,316","207,032","205,995","209,723","383,348","512,062","436,334","322,746","241,180",9.65,6.31,6.09,3.61,3.83,10.66
600111,北方稀土,0.09,0.27,0.65,0.62,2.87,"32,572","64,303","157,419","151,038","347,842","654,881","583,783","847,193","924,175","1,152,826","990,627","1,014,910","1,029,024","993,388","907,772","463,136","693,710","817,268","771,599","564,891",14.02,25.88,22.27,37.45,37.63,12.27
600112,*ST天成,-0.35,0.03,0.01,0.15,0.16,"-17,659","1,591",728,"7,485","6,601","67,035","48,916","65,463","82,608","47,412","115,945","126,764","118,601","118,128","111,067","121,954","136,577","187,838","133,565","110,354",16.76,11.22,12.82,10.64,10.68,10.98
600113,浙江东日,0.29,0.05,0.06,0.09,0.23,"9,246","1,677","2,035","2,843","7,213","98,845","44,409","34,643","30,809","72,065","47,563","65,476","64,978","63,273","56,235","40,618","41,237","27,140","15,448","18,872",14.82,12.84,8.83,10.07,4.58,21.71
600114,东睦股份,0.43,0.35,0.36,0.19,0.3,"16,039","12,337","7,343","3,793","5,813","136,871","123,067","114,020","96,944","100,410","165,816","152,389","81,068","72,231","72,716","65,624","56,722","89,455","87,953","76,068",16.16,13.33,14.89,7.99,9.15,17.21
600115,东方航空,0.36,0.27,0.2,0.3,0.43,"454,100","341,700","237,604","343,011","488,670","9,384,400","8,974,600","8,800,924","8,556,925","8,397,451","3,765,100","2,948,700","2,629,072","2,504,264","2,214,541","15,805,800","13,405,500","11,148,579","9,591,984","9,006,974",7.61,5.18,2.77,3.51,3.8,7.07
600116,三峡水利,0.64,0.53,0.39,0.31,0.25,"20,718","14,204","10,420","8,220","6,577","131,575","129,783","136,911","94,524","82,652","227,462","120,849","117,988","112,026","107,263","206,232","239,857","234,359","204,097","181,836",21.7,14.46,10.32,12.13,12.93,9.45
600117,西宁特钢,-2.18,0.06,-0.1,0.04,0.44,"-161,894","4,158","-7,123","3,149","32,403","605,335","731,439","703,234","687,130","820,799","181,824","349,885","358,528","365,335","358,272","2,356,192","1,918,841","1,381,688","1,123,892","982,768",6.97,5.09,3.65,4.93,6.51,5.61
600118,中国卫星,0.32,0.3,0.28,0.3,0.33,"38,350","35,635","30,580","27,053","23,256","544,838","466,410","480,353","426,089","361,126","540,994","494,854","457,130","286,526","224,715","421,531","382,793","334,320","277,026","236,154",42.54,28.48,18.53,12.23,20.4,31.24
600119,长江投资,0.28,0.13,0.12,0.11,0.06,"8,502","4,076","3,609","3,282","1,861","235,169","152,712","155,924","138,648","102,559","110,679","98,809","98,840","93,833","88,939","121,818","107,633","98,769","71,109","52,615",19.78,14.36,17.83,5.32,5.24,19.91
600120,浙江东方,1.16,1.22,1.2,0.79,0.43,"58,887","61,674","60,833","39,985","21,972","770,276","1,052,235","1,082,775","793,386","721,084","577,635","488,575","511,017","439,300","339,304","554,725","634,501","660,648","542,459","447,667",19.86,18.72,12.55,8.55,7.13,28.92
600122,宏图高科,0.37,0.32,0.24,0.21,0.18,"42,166","36,680","27,729","23,521","20,090","1,871,441","1,747,211","1,591,466","1,424,772","1,349,289","824,153","830,342","608,536","589,212","528,988","976,159","953,013","841,462","763,747","643,100",19.42,7.17,4.02,4,4.18,12.22
600123,兰花科创,0.01,0.06,0.88,1.63,2.91,"1,373","6,678","100,131","186,287","166,263","456,452","521,590","657,750","760,051","760,796","1,018,146","1,021,375","1,047,912","1,032,383","871,523","1,193,921","1,161,936","1,000,407","1,005,028","647,180",8.03,10.3,10.67,20.29,38.88,8.04
600125,铁龙物流,0.22,0.26,0.32,0.35,0.39,"28,112","34,165","42,143","46,209","50,365","631,602","590,566","428,060","411,401","290,670","488,329","470,727","434,619","407,461","368,987","267,635","199,719","104,635","67,894","42,329",9.19,8.86,5.69,7.19,9.28,8.08
600126,杭钢股份,-1.3,0.01,0.02,-0.45,0.36,"-108,891","1,073","2,065","-37,935","29,986","835,029","1,444,905","1,718,347","1,713,346","2,232,644","253,968","363,173","362,107","358,899","400,534","132,604","339,679","494,450","479,934","504,665",8.11,6.11,3.88,3.06,3.98,8.4
600127,金健米业,-0.27,0.02,0.02,0.01,-0.12,"-17,266","1,228","1,101",523,"-6,704","228,524","168,090","149,864","147,202","142,590","74,890","91,883","90,587","50,271","49,576","75,585","45,138","50,581","85,131","89,549",7.32,5.98,4.67,4.69,4.78,6.65
600128,弘业股份,0.27,0.29,0.28,0.26,0.39,"6,622","7,056","6,878","6,533","9,667","368,727","400,214","376,072","329,999","329,234","161,123","159,067","152,562","147,045","143,009","126,335","166,925","126,099","123,346","143,335",15.66,12.15,8.39,8.75,9.83,15.21
600129,太极集团,0.54,-0.65,0.03,-0.52,0.05,"23,198","-27,664","1,256","-21,992","2,068","716,463","695,805","660,308","659,698","638,580","130,742","159,949","149,897","149,155","162,184","872,254","875,280","786,911","683,686","633,072",21.33,16.98,8.61,6.8,6.18,17.15
600130,波导股份,0.08,0.1,0.09,0.09,0.08,"6,098","7,435","6,797","6,851","6,015","191,177","160,278","133,675","107,449","59,386","96,464","89,853","82,419","75,607","68,756","41,201","30,245","25,818","18,734","21,642",10.99,4.95,3.62,3.36,2.77,9.68
600131,岷江水电,0.25,0.31,-0.32,0.14,0.25,"12,665","15,613","-16,208","7,063","12,810","93,593","82,981","77,176","80,499","67,115","90,121","80,265","65,082","84,286","77,628","148,347","147,311","167,563","156,481","167,926",9.88,6.62,4.07,5.32,5.07,10.79
600132,重庆啤酒,-0.14,0.15,0.33,0.33,0.32,"-6,568","7,344","15,874","15,904","15,361","332,375","316,861","338,685","314,927","269,494","121,912","141,912","179,995","185,404","148,027","250,207","250,617","253,849","280,387","210,406",15.99,16.18,16.19,15.37,28.45,18.45
600135,乐凯胶片,0.1,0.08,0.07,0.08,-0.16,"3,665","2,755","2,414","2,710","-5,593","118,317","94,622","93,493","101,587","82,709","162,605","100,594","98,858","97,022","93,947","28,816","18,155","10,059","10,561","9,587",21.66,10.88,8,6.25,9.24,13.72
600136,当代明诚,0.35,0.01,0.01,0.05,0.11,"5,347",95,118,512,"1,199","43,117","7,097","8,767","8,747","6,559","91,133","14,478","14,345","14,242","13,550","30,687","4,675","5,006","4,086","3,440",62.36,14.17,10.54,7.51,7.49,16.43
600137,浪莎股份,-0.21,0.02,0.08,0.11,0.36,"-2,068",196,817,"1,037","3,468","20,520","33,066","43,782","41,496","40,976","44,033","46,101","45,906","45,088","44,052","10,472","13,865","13,597","16,527","22,438",38.23,16.3,10.25,8.86,11.7,47.89
600138,中青旅,0.41,0.53,0.77,0.71,0.64,"29,513","36,372","32,057","29,522","26,726","1,057,702","1,060,723","931,604","1,027,990","842,125","600,019","563,181","404,841","436,350","419,802","355,458","324,642","421,136","341,470","433,557",23.31,16.46,17.62,15.92,15.06,20.97
600139,西部资源,-0.41,0.02,-0.09,0.28,0.72,"-26,961","1,603","-5,637","18,647","24,690","146,803","46,254","42,305","58,771","31,213","190,785","218,737","142,343","179,986","158,017","612,953","428,084","94,505","27,311","31,696",18.29,12.17,7.38,9.61,13.63,11.18
600141,兴发集团,0.15,1.04,0.14,0.81,0.64,"7,727","49,431","6,076","29,458","23,246","1,239,234","1,139,198","1,093,440","961,204","656,851","604,297","608,087","427,278","455,000","250,928","1,533,034","1,358,095","1,077,280","925,103","573,977",14.62,15.24,12.48,18.04,17.09,15.21
600143,金发科技,0.28,0.19,0.29,0.3,0.68,"71,172","49,836","75,495","77,684","95,520","1,568,210","1,609,363","1,442,598","1,224,015","1,154,697","840,560","817,190","803,976","806,075","473,559","630,791","556,621","526,033","463,161","542,705",8.6,6.89,5.56,5.39,12.93,7.78
600146,商赢环球,-0.31,0.07,-0.46,0.06,-0.31,"-6,107","1,320","-9,201","1,106","-6,206","1,486","2,162","4,100","3,823","6,568","8,455","21,305","22,116","37,749","29,470","11,223","8,269","11,080","8,864","15,885",32.84,16.52,9.45,12.54,9.45,33.85
600148,长春一东,0.01,0.27,0.21,0.02,0.29,112,"3,851","2,946",336,"4,162","51,049","66,868","66,749","60,271","75,095","41,939","43,060","38,882","34,762","34,939","41,674","45,206","48,622","48,242","55,336",27.37,18.96,9.45,7.12,8.24,27.99
600149,*ST坊展,-0.17,0.02,-0.13,0.02,0.14,"-6,415",607,"-5,063",621,"5,241","1,174","3,969","5,163","2,654",657,"20,929","27,377","26,676","31,739","31,542","17,903","2,780","4,216","2,565","4,281",15.26,14.82,5.61,9.09,4.54,23.42
600150,中国船舶,0.04,0.03,0.03,0.02,2.12,"6,185","4,419","3,954","2,687","225,236","2,776,385","2,832,367","2,219,815","2,427,648","2,869,937","1,944,464","1,959,153","1,980,664","1,968,580","1,948,605","3,188,715","3,219,380","3,122,016","2,568,121","3,026,442",34.83,36.86,24.19,23.24,25.9,27.61
600151,航天机电,0.14,0.02,0.12,-0.84,0.02,"17,262","2,239","14,426","-88,926","1,479","403,994","378,681","335,887","152,939","238,716","418,791","379,389","379,970","422,705","355,438","661,205","494,295","402,214","691,890","643,484",12.36,9.39,8.56,5.37,7.2,10.97
600152,维科精华,0.15,-0.75,0.1,-0.5,0.32,"4,423","-22,075","2,872","-14,669","9,442","75,333","125,372","232,206","295,163","465,502","65,715","62,825","88,235","99,170","115,541","73,130","113,979","147,017","182,949","209,205",12.14,6.78,4.52,4.38,7.3,12.5
600156,华升股份,0.02,-0.08,0.18,0.01,0.01,936,"-3,168","7,081",419,429,"76,337","90,709","98,209","78,037","92,131","77,151","74,807","77,249","64,654","65,151","41,233","36,273","41,422","45,016","44,402",13.89,7.45,4.44,4.07,3.94,11.94
600157,永泰能源,0.06,0.11,0.27,0.58,0.59,"60,302","40,525","47,649","98,788","32,231","1,078,422","791,206","984,326","771,833","206,176","2,598,247","1,365,317","1,342,030","1,711,184","369,948","6,157,349","3,845,629","3,419,459","2,545,679","1,094,996",4.77,4.36,5.39,9.41,14.5,4.01
600158,中体产业,0.09,0.12,0.16,0.09,0.09,"7,759","10,312","13,631","7,796","7,956","85,141","115,164","98,497","104,944","150,685","182,208","180,368","182,766","162,980","156,741","207,526","184,021","180,095","185,446","200,887",26.08,17.71,7.65,5.77,5.6,23.57
600159,大龙地产,0.07,0.16,0.28,-0.12,0.33,"5,963","13,118","22,925","-9,743","27,693","66,892","121,745","67,666","28,530","33,672","215,311","213,484","200,115","177,211","187,221","76,781","86,867","134,364","147,477","101,215",6.17,4.65,2.85,3.29,3.4,5.34
600160,巨化股份,0.09,0.09,0.18,0.43,2.13,"16,178","16,252","25,358","60,228","174,672","951,616","976,355","973,654","788,154","821,188","728,448","728,348","747,926","584,170","574,535","190,866","167,389","211,757","79,236","109,717",23.47,6.52,5.37,9.24,20.05,10.58
600161,天坛生物,0.02,0.25,0.72,0.59,0.45,998,"12,839","37,203","30,491","23,335","161,799","182,655","183,650","150,235","139,440","223,624","221,763","217,632","177,715","144,615","339,569","379,782","345,821","302,890","177,789",34.93,25.81,21.26,12.44,16.08,39.4
600162,香江控股,0.33,0.33,0.25,0.04,0.06,"38,972","25,618","19,243","3,069","4,407","421,165","440,741","291,974","268,951","130,259","486,394","233,633","218,524","186,195","181,714","1,236,857","1,143,751","1,112,488","1,063,455","648,753",9.11,6.46,5.55,4.9,5.04,3.97
600163,中闽能源,0.01,-0.78,-1.07,0.03,-0.42,578,"-56,113","-77,191","2,267","-30,334","67,900","107,040","140,890","146,699","211,631","154,531","10,614","66,300","143,692","150,246","142,787","211,695","195,133","213,702","262,346",7.32,5.21,3.66,3.81,5.62,5.48
600165,新日恒力,0.07,-0.39,0.04,0.15,0.01,"4,609","-10,796","1,107","4,230",197,"107,665","134,317","176,390","184,181","167,699","103,221","92,433","108,727","108,845","104,568","289,044","147,647","147,409","144,983","95,218",23.23,9.51,7.02,6.08,7.6,12.2
600166,福田汽车,0.13,0.17,0.27,0.55,0.55,"40,641","47,710","76,306","135,330","115,244","3,399,749","3,369,128","3,415,254","4,097,331","5,164,573","1,875,172","1,554,711","1,524,600","1,502,591","909,212","2,400,124","1,915,036","1,718,659","1,802,309","1,902,933",6.33,6.26,5.1,6.73,5.81,3.09
600167,联美控股,0.84,0.77,0.66,0.52,0.39,"17,660","16,279","13,868","11,014","8,220","75,773","66,149","58,201","49,375","40,619","116,742","99,081","87,021","76,532","65,517","206,283","190,229","184,082","148,221","117,072",20.11,13.11,10.17,9.73,7.75,16.62
600169,太原重工,0.01,0.01,0.01,-0.14,0.24,"2,211","3,213","2,550","-33,223","39,037","686,110","902,332","955,141","936,008","1,032,596","543,966","541,626","540,783","538,309","571,455","2,296,019","2,218,446","1,836,409","1,522,696","1,300,099",5.74,8.72,3.03,3.63,5.69,4.03
600170,上海建工,0.31,0.48,0.58,0.69,1.17,"187,054","177,180","161,809","159,987","135,719","12,543,071","11,366,169","10,203,605","9,315,363","8,285,690","2,380,248","1,917,017","1,417,561","1,282,375","1,140,154","11,839,777","9,789,564","8,141,412","6,992,448","5,685,893",7.08,8.41,6.23,7.81,8.87,4.73
600171,上海贝岭,0.08,0.06,0.06,0.05,0.05,"5,114","3,869","4,039","3,340","3,187","48,921","46,790","58,551","67,693","60,076","185,108","164,809","179,127","175,876","172,867","21,673","20,765","31,503","31,148","27,108",21.19,10.57,9.03,4.75,4.54,14.05
600172,黄河旋风,0.4,0.42,0.39,0.32,0.44,"27,487","22,360","20,955","17,108","13,082","181,695","166,206","155,631","125,581","101,915","452,138","240,916","221,223","202,401","186,862","306,274","255,924","232,648","182,265","131,655",25.31,7.75,6.61,6.78,10.11,17.88
600173,卧龙地产,0.08,0.36,0.09,0.1,0.19,"6,041","26,000","6,540","7,425","14,105","153,002","194,348","101,717","76,717","99,397","163,111","160,685","156,901","154,238","171,142","277,066","284,423","195,315","182,696","146,893",10,7.03,2.81,4.07,3.79,11.48
600175,美都能源,0.02,0.11,0.1,0.06,0.1,"4,993","18,914","14,310","8,619","12,432","491,088","421,139","514,022","296,669","280,498","486,014","479,637","227,556","214,855","205,588","1,015,091","964,250","807,389","297,727","208,431",7.23,5.15,4.75,2.89,2.71,4.95
600176,中国巨石,1.13,0.54,0.37,0.31,0.61,"98,305","47,454","31,913","27,418","29,229","705,479","626,815","520,964","510,308","503,839","979,346","409,388","378,829","381,289","349,048","1,429,017","1,523,125","1,544,172","1,469,958","1,245,722",25.41,15.47,7.57,10.15,12.98,9.84
600177,雅戈尔,1.96,1.42,0.61,0.72,0.79,"437,150","316,242","135,960","159,860","176,271","1,452,739","1,590,322","1,516,688","1,073,250","1,153,944","2,036,875","1,674,390","1,422,040","1,430,150","1,338,739","4,590,853","3,087,982","3,412,573","3,555,824","3,554,519",16.28,11.51,7.5,7.9,9.38,13.98
600178,东安动力,0.05,0.07,-1.21,-0.14,0.07,"2,344","3,243","-55,710","-6,541","3,383","126,140","74,320","85,547","124,320","152,246","174,882","172,489","169,146","224,855","231,396","167,271","113,941","120,461","137,053","129,002",11.23,6.09,5.19,5.39,6.15,11.04
600179,安通控股,-0.69,-0.78,0.03,0.04,-0.96,"-26,779","-30,580","1,056","1,726","-37,427","86,647","108,018","164,195","163,974","155,798","-28,157",615,"31,349","30,119","27,802","128,857","155,784","196,991","138,113","104,778",17.11,8.4,5.16,7.2,4.23,14.99
600180,瑞茂通,0.45,0.57,0.54,0.54,-0.01,"42,757","50,263","47,117","38,180",-348,"940,504","833,949","649,071","528,124",0,"413,253","215,816","174,638","124,495","16,404","733,775","582,971","488,337","78,052",513,22.08,12.32,9.55,7.97,7.88,13.54
600182,S佳通,0.6,0.62,0.83,0.54,0.23,"20,230","20,913","28,263","18,304","7,668","316,960","398,814","464,986","428,272","481,741","189,134","202,741","196,324","158,085","128,146","96,999","113,245","184,918","233,229","237,880",22.23,16.94,13.1,8.19,6.95,30.2
600183,生益科技,0.38,0.36,0.39,0.23,0.43,"54,423","51,542","55,785","32,338","45,032","761,023","741,807","657,026","609,295","587,690","480,542","450,715","454,918","422,579","423,865","405,468","380,719","338,453","249,051","250,819",9.89,7.98,4.94,4.21,7.22,11
600184,光电股份,0.11,0.3,-0.79,0.01,0.11,"4,724","6,185","-16,633",302,"2,319","274,691","183,604","174,291","188,705","196,159","225,947","100,349","93,865","102,261","100,088","190,657","192,400","158,520","196,743","189,529",28.91,35.84,21.4,19.42,27.16,21.58
600185,格力地产,2.37,0.54,0.61,0.56,0.44,"137,077","31,316","35,277","32,137","25,265","254,492","146,630","216,360","162,367","133,515","396,176","332,286","300,217","258,152","200,910","1,665,088","1,519,590","1,266,974","1,016,578","944,626",21.24,22,8.37,6.96,5.2,5.81
600186,莲花健康,-0.48,0.02,-0.31,0.03,-0.43,"-50,849","2,387","-32,599","3,657","-45,902","177,628","200,494","215,662","254,283","276,237","1,200","55,865","55,392","89,218","85,427","223,353","207,761","204,983","192,176","209,424",8.03,4.39,2.58,3.01,3.38,5.14
600187,国中水务,-0.08,0.1,0.1,0.17,0.16,"-11,787","15,018","14,276","7,408","6,581","47,470","71,993","58,940","35,659","30,532","270,649","282,305","266,268","129,714","120,186","135,879","111,649","88,923","76,012","65,364",6.21,7.67,4.94,8.09,9.97,5.39
600188,兖州煤业,0.17,0.46,0.26,1.12,1.75,"85,951","228,417","127,121","551,585","862,279","6,900,738","6,392,274","5,872,659","5,967,355","4,876,834","4,300,053","4,363,945","4,255,705","4,798,942","4,286,533","9,606,143","8,749,575","8,314,243","7,331,216","5,463,880",9.45,13.18,8.88,18.23,22.39,10.86
600190,锦州港,0.06,0.11,0.1,0.08,0.16,"12,907","22,083","15,469","13,126","25,036","180,555","212,699","184,463","116,869","118,808","601,520","595,099","567,473","411,778","397,664","598,896","624,402","552,366","613,542","387,033",5.74,5.16,3.79,3.67,3.29,4.16
600191,华资实业,0.3,0.03,0.01,0.01,0.08,"14,763","1,292",687,534,"3,826","3,277","27,698","22,275","17,627","17,412","230,106","192,378","167,191","168,211","174,760","42,526","72,545","62,038","32,995","46,511",20.91,8.85,5.67,5.79,5.8,13.92
600192,长城电工,0.09,0.18,0.19,0.14,0.1,"4,047","7,771","7,110","4,807","3,439","180,515","205,800","201,098","191,695","183,670","195,353","191,869","184,765","124,998","118,673","271,139","230,579","195,588","196,271","169,978",10.34,9.54,6.86,5.41,7.06,9.33
600193,创兴资源,0.15,-0.94,0.25,0.34,-0.16,"6,436","-39,820","8,338","11,165","-3,459","1,855","5,124","9,933","10,436","17,070","38,399","33,557","72,183","53,519","42,347","1,926","49,356","50,543","55,135","43,932",14.75,6.7,6.6,12.07,11.13,10.38
600195,中牧股份,0.64,0.68,0.59,0.6,1.16,"27,567","29,038","23,576","23,456","45,090","423,419","403,544","363,975","310,899","284,231","335,574","316,847","283,679","218,197","206,416","103,462","111,102","87,721","82,726","69,203",21.38,15.85,15.73,12.62,17.34,21.25
600196,复星医药,1.07,0.92,0.9,0.8,0.61,"246,009","211,287","202,706","156,392","116,561","1,260,865","1,202,553","999,641","734,078","648,554","2,066,965","1,910,300","1,766,451","1,530,465","1,137,083","1,753,208","1,623,328","1,181,068","1,020,249","1,091,999",23.49,21.1,19.59,10.49,8.54,23.14
600197,伊力特,0.64,0.61,0.62,0.54,0.47,"28,193","26,807","27,275","23,669","20,649","163,753","162,829","175,307","176,229","123,484","183,388","165,351","148,764","133,933","120,147","60,967","65,567","81,173","143,454","107,206",14.65,12.28,10.91,15.15,9.12,14.49
600198,大唐电信,0.03,0.26,0.21,0.27,0.06,"2,844","21,704","15,562","16,890","2,477","860,259","798,403","791,517","618,326","451,908","433,863","427,095","250,888","234,951","70,588","945,595","969,366","864,057","611,768","436,344",24.67,16.37,13.28,8.13,8.4,15.87
600199,金种子酒,0.09,0.16,0.24,1.01,0.66,"5,208","8,856","13,345","56,130","36,582","172,760","207,503","208,062","229,444","176,456","224,455","221,936","217,481","220,856","174,014","106,552","100,090","100,528","76,555","60,322",10.04,11.67,10.14,19.21,14.9,9.18
